ID,Salary
SID472591,2148.5178
SID472657,3387.4602
SID472667,2523.1648
SID472691,4194.7876
SID472809,2403.124
SID472817,1900.2378
SID473006,3054.5754
SID473008,3127.0981
SID473024,2682.821
SID473159,5322.3057
SID473164,2118.1167
SID473188,2539.4836
SID473195,3291.229
SID473209,1952.1163
SID473222,2756.0195
SID473223,3150.8328
SID473290,2719.3557
SID473318,2783.1548
SID473339,2798.2026
SID47345,3008.6895
SID473458,3273.3665
SID473538,6913.1626
SID473563,2727.9932
SID473573,4241.35
SID473597,2397.0762
SID473616,2671.8638
SID473654,3444.799
SID473711,2282.2957
SID473815,1920.3617
SID473825,2412.9712
SID473888,2024.3937
SID473903,3200.6594
SID473981,3452.3875
SID474023,4974.6377
SID474071,2333.5474
SID474093,3173.0774
SID474099,3452.86
SID474198,2262.5312
SID474330,3004.3293
SID474439,3418.1985
SID474449,3630.3127
SID474648,2132.9058
SID47480,3583.6394
SID474823,3558.8604
SID47498,3137.0623
SID474987,2410.9744
SID475018,2597.4873
SID47505,3260.0388
SID475053,2656.3901
SID475116,2760.89
SID475171,2092.136
SID475299,2777.1384
SID475304,2614.412
SID475414,2968.6023
SID475436,2998.3765
SID475467,3329.8735
SID475475,3529.8328
SID47548,3334.0918
SID475511,3413.0676
SID475540,5673.893
SID475542,3540.0105
SID475545,2521.926
SID475755,3203.8884
SID475856,2874.2834
SID475867,2315.4507
SID475882,4671.9175
SID475895,3172.3335
SID475963,4017.2566
SID475969,6944.194
SID476020,2917.0657
SID476042,3451.8398
SID476067,2590.649
SID476182,2118.0903
SID476215,2354.1604
SID476229,2988.9404
SID476318,2775.7239
SID476358,2891.1663
SID476364,4155.3745
SID476479,2828.9695
SID476580,3674.174
SID476653,3200.7976
SID476686,2803.4124
SID476759,3339.416
SID476928,5375.8496
SID476962,2631.6785
SID477003,3205.5215
SID477071,2071.6372
SID477082,3418.787
SID477157,2579.6147
SID477160,2728.597
SID477170,2716.8228
SID477227,1802.0693
SID477441,2785.8452
SID47745,3157.7437
SID477475,3417.0552
SID477727,3608.3948
SID47811,3335.637
SID478121,2161.4814
SID478183,2897.727
SID478223,2601.1694
SID478230,3272.7256
SID478231,4340.8574
SID478334,3452.3828
SID478487,2632.0046
SID478494,2285.2712
SID478518,2879.1414
SID478531,2253.483
SID478572,3873.2825
SID47869,2620.9812
SID478746,3907.937
SID478870,3388.3176
SID478902,2146.7598
SID478923,1530.8602
SID478932,2081.5251
SID478959,2929.2866
SID479017,2747.239
SID479065,3352.086
SID479085,2929.7488
SID479145,2078.7678
SID479167,2516.3374
SID479192,2129.7273
SID479205,3586.6191
SID479280,2491.776
SID479358,2840.82
SID479372,3341.9934
SID479539,2866.3916
SID479541,2937.1853
SID479594,3707.7903
SID479596,2886.0178
SID479681,2461.4731
SID47982,4122.4585
SID480008,2797.6345
SID480034,2463.8835
SID480035,2655.4067
SID480122,2340.0432
SID480179,2501.5376
SID480282,3027.6345
SID48034,2728.7483
SID480946,2087.3389
SID481027,2492.867
SID481160,3249.0828
SID481183,2181.581
SID481264,6120.174
SID481287,2785.9692
SID481313,2624.1282
SID481336,3165.6711
SID481376,2900.4685
SID481393,4068.9646
SID481537,1911.0249
SID481552,1538.3508
SID481563,2102.941
SID481618,949.81726
SID481655,2717.232
SID481662,3353.267
SID481700,3633.1868
SID481787,3089.8213
SID481790,4499.217
SID481811,1573.7152
SID481812,2658.0322
SID481848,3534.0432
SID481851,3688.265
SID481984,2187.568
SID482067,934.8937
SID482158,6159.6636
SID482163,6159.6636
SID482201,4340.2085
SID482202,4448.7783
SID482230,3620.9304
SID482409,2898.568
SID482436,2943.511
SID48247,2413.1218
SID482476,3287.286
SID482618,3451.2344
SID482766,2643.906
SID482775,2566.2756
SID482959,2587.7715
SID482964,4050.1938
SID483211,2573.7053
SID483212,2573.7053
SID483214,2760.2488
SID483234,5588.1245
SID483299,5709.216
SID483309,938.91986
SID483337,1903.0642
SID483431,3083.735
SID483446,2379.543
SID483463,2960.5557
SID483523,2100.5896
SID483617,5634.7925
SID483654,2400.631
SID483688,2563.6648
SID483706,2804.393
SID483909,2695.5396
SID483956,3835.526
SID484085,4111.024
SID484240,4976.3545
SID484290,2475.7803
SID484334,3269.6624
SID484496,3091.5894
SID484550,3623.3103
SID484581,5507.234
SID484588,3259.2896
SID484599,2162.7966
SID48460,3662.319
SID484833,2508.2668
SID484839,3068.593
SID484850,4948.767
SID48494,2448.603
SID484985,2377.5881
SID485001,2609.6375
SID485256,2011.2341
SID485362,2835.3574
SID485448,2815.287
SID485478,5919.116
SID485492,2297.2358
SID485606,2873.307
SID485711,2701.4685
SID485765,2269.8198
SID485804,2379.7354
SID485817,3502.8254
SID485834,4916.672
SID485929,2285.881
SID485957,3241.7356
SID486040,2502.3174
SID486151,2180.7173
SID486252,2673.1624
SID486277,2584.3032
SID48635,2399.3386
SID486414,3317.1343
SID486645,2828.5884
SID486676,2739.58
SID486748,5679.724
SID486762,2952.3892
SID486763,2992.1606
SID486863,4277.443
SID487122,2516.3516
SID487148,2502.556
SID487170,3643.0742
SID487172,3459.9373
SID487174,3987.1355
SID487202,3700.4165
SID487266,2569.1343
SID48735,1868.4347
SID487366,2668.3047
SID487390,2419.0774
SID487426,3229.363
SID487545,3104.5845
SID487607,3622.667
SID487674,3411.0183
SID487830,2596.9504
SID487882,3985.701
SID487896,2065.294
SID487901,5243.4688
SID488082,3251.6824
SID488112,2789.5735
SID488122,3017.3452
SID488135,2898.3887
SID488138,2066.9626
SID488230,2315.9324
SID488322,2306.0862
SID488336,3520.4592
SID488354,2765.9636
SID488396,3410.691
SID488471,2792.7053
SID488511,3295.5156
SID488644,3098.6035
SID488762,2438.97
SID488790,1585.0784
SID48885,2997.6829
SID488885,5014.4546
SID488980,3581.065
SID488989,3413.0547
SID489167,2848.0137
SID489259,2977.2166
SID489320,3106.6646
SID489325,3625.4768
SID489357,3062.4885
SID489405,2235.94
SID489413,4253.8877
SID489439,2868.1052
SID489660,2425.4604
SID489687,4066.6118
SID489735,2505.467
SID489746,3316.266
SID489766,3104.2585
SID489781,3272.842
SID489815,3481.2012
SID48982,4198.0576
SID489888,3293.267
SID489957,3176.3591
SID490100,2924.349
SID490147,3428.6238
SID490162,3796.602
SID490167,3996.366
SID490214,3208.705
SID490219,2769.0845
SID490236,2684.1973
SID490239,2311.3342
SID490265,1532.3206
SID490403,3023.6194
SID490409,3555.9397
SID490452,2330.2622
SID490529,2011.2588
SID490534,3190.318
SID490629,2834.282
SID490772,1321.5476
SID490859,2582.803
SID490948,2849.5864
SID490965,4774.772
SID490969,2657.788
SID490970,5075.908
SID491023,5766.4795
SID491036,2525.4338
SID491146,2721.523
SID491160,2374.8435
SID491302,3490.8274
SID491371,4105.124
SID491443,5536.5356
SID491467,2714.8076
SID491477,2326.154
SID491529,2226.7002
SID49164,4687.3115
SID491754,2820.0823
SID491760,1591.4917
SID491764,3314.5947
SID491871,2719.3115
SID491890,1797.2626
SID491989,5332.934
SID492050,2392.7795
SID492118,2419.0315
SID492171,3784.4177
SID492338,2543.9214
SID492359,3853.8784
SID492361,3102.5347
SID492389,1743.2535
SID492460,3035.2708
SID492463,3762.2346
SID492523,2545.658
SID492554,2742.1057
SID492563,2217.467
SID492590,3878.6367
SID492679,2690.3022
SID49282,4116.0913
SID492985,4557.778
SID493086,3148.6082
SID493096,2859.374
SID493099,2897.559
SID493205,2132.6335
SID493230,3444.435
SID493692,2471.7146
SID493705,2374.4534
SID493721,2275.5042
SID493732,4215.257
SID493753,3377.5085
SID493779,2240.398
SID493801,4490.2944
SID493802,4490.2944
SID493805,4490.2944
SID493807,4490.2944
SID493809,4490.2944
SID493811,4490.2944
SID493813,4490.2944
SID493814,4490.295
SID493816,4490.295
SID49392,3208.6704
SID494013,2241.0195
SID494015,2241.0195
SID494036,2525.121
SID494281,2776.6567
SID494339,3668.581
SID494374,2495.6833
SID494395,2141.266
SID494423,3633.6301
SID494500,1599.8298
SID494517,3966.1353
SID494546,2621.7556
SID494564,3240.0315
SID494666,4631.8916
SID494671,2454.8904
SID494672,3038.2212
SID49474,4550.2886
SID494757,3430.8398
SID494843,6340.691
SID494895,3068.0955
SID494912,2246.2644
SID495087,2662.34
SID495134,5055.3477
SID495178,3314.7932
SID495190,3593.6846
SID495209,3042.7856
SID495246,2911.2134
SID49534,3712.2148
SID495407,2481.6062
SID495430,2865.8367
SID495628,2828.1387
SID495690,1871.821
SID495794,1839.3147
SID495837,3138.4348
SID495844,5641.858
SID495885,2979.25
SID496024,2086.274
SID496053,1837.0448
SID496084,3413.741
SID496177,3520.058
SID496188,3205.509
SID496303,3318.243
SID496378,2632.9507
SID496573,2664.1086
SID496575,2156.383
SID496690,1522.7296
SID496717,2577.9453
SID496772,2678.5195
SID496828,3233.7559
SID496863,3715.144
SID496894,5850.5674
SID496933,1845.4983
SID497041,4563.4883
SID497045,3464.5203
SID497068,3882.7456
SID497244,2788.7761
SID497445,2805.3354
SID497474,4156.5474
SID497490,2030.9761
SID497541,1711.2131
SID497644,2981.8289
SID497795,4116.1855
SID49792,2601.972
SID497978,3005.0715
SID498154,5764.092
SID498238,3742.338
SID498336,2826.4292
SID498376,2150.8489
SID498377,3387.5903
SID498458,1761.4323
SID498484,3124.637
SID49851,2896.9893
SID498542,5355.7583
SID498569,3267.336
SID498599,2436.9907
SID498664,3053.7754
SID498770,2703.3926
SID498873,3802.357
SID49889,2972.37
SID498962,3550.036
SID499007,2027.8298
SID499050,2330.573
SID499056,1926.6826
SID499077,3269.6006
SID499148,3170.55
SID499210,3708.9055
SID499214,6450.5786
SID499296,3287.0989
SID499507,2695.845
SID499550,2156.67
SID499553,2074.1965
SID499666,2847.5112
SID499802,4101.932
SID499817,3276.9197
SID499855,3889.298
SID499892,6069.757
SID499924,2154.762
SID499998,4101.959
SID500004,5591.6016
SID500030,1818.2177
SID500059,2425.685
SID500214,4403.6943
SID500219,1561.8625
SID500293,2094.7722
SID500303,5589.183
SID500488,2266.3276
SID500545,3046.6104
SID500554,3358.3123
SID500616,3321.4583
SID500620,3028.564
SID500709,2532.2324
SID500880,3458.7622
SID500920,2685.6697
SID500941,2847.0952
SID500951,2523.5227
SID500966,2895.7256
SID501007,2867.3643
SID501120,2728.9539
SID50114,2637.303
SID501234,3026.6453
SID501279,2615.333
SID501322,3118.3125
SID501332,3777.2886
SID501395,2660.901
SID501406,3342.3672
SID501447,2603.549
SID501484,2176.5466
SID501494,2110.193
SID501516,2178.667
SID501531,1653.1102
SID501542,2612.8057
SID501577,3062.0532
SID501600,3021.3826
SID501622,2315.1357
SID501642,2099.965
SID501723,1452.485
SID501730,2514.7217
SID501740,3119.2979
SID501843,4324.796
SID501905,1802.3097
SID501991,3524.4338
SID502129,2818.963
SID502203,3165.0295
SID502210,3377.616
SID502347,3134.511
SID502395,4248.1226
SID502407,3083.7234
SID502499,2916.0757
SID502577,3596.2585
SID502702,3475.7942
SID502732,2799.6223
SID502769,3449.0867
SID50283,2456.2021
SID502835,2912.349
SID502862,4404.6377
SID502895,5632.8613
SID503012,5363.7383
SID503029,2261.388
SID503066,2001.3472
SID503141,2649.271
SID503148,1655.7155
SID503195,2809.133
SID503246,2944.8865
SID503268,1793.1086
SID503439,2560.7446
SID503521,5266.735
SID503538,1499.5078
SID50363,3991.0884
SID503706,2393.9724
SID503830,3087.0273
SID503845,6488.899
SID503905,2636.232
SID503929,1382.3788
SID503986,2724.7246
SID504034,1555.1527
SID504090,2533.401
SID504121,2478.5542
SID504151,2140.1392
SID504314,3683.295
SID504321,3718.25
SID504325,1470.9686
SID504382,2638.7622
SID504386,4932.0537
SID504389,2279.162
SID504536,2469.6199
SID504640,4498.7974
SID504701,3300.8367
SID504753,3415.1533
SID504832,2597.8306
SID504932,2325.0176
SID504942,3078.0222
SID504971,2846.5088
SID505005,5406.4697
SID505128,2451.9204
SID505174,5111.9062
SID505319,3473.9116
SID505492,2598.9905
SID505531,3187.8271
SID505542,3245.9993
SID50555,4312.2686
SID505575,3588.3193
SID505607,2200.553
SID505658,3556.263
SID50570,2677.5198
SID505721,2768.0542
SID505884,4355.7026
SID505892,4282.1836
SID505905,5014.121
SID505950,1838.0781
SID505982,2583.7832
SID506043,3767.7966
SID506108,1662.0269
SID506154,2348.659
SID506259,5680.675
SID506276,3287.0078
SID506329,2738.314
SID506341,4022.6228
SID506354,2936.567
SID506403,3535.4849
SID506424,2683.8962
SID506466,2441.6733
SID506597,4008.843
SID506608,3141.0515
SID506621,2168.0105
SID506639,4606.0605
SID50664,2235.5212
SID506644,3442.3489
SID506669,5130.2207
SID506676,3599.3762
SID506699,3680.1375
SID506708,2718.9985
SID506711,3762.2166
SID506732,2172.4023
SID506756,2387.5312
SID506777,3413.4255
SID506931,2727.1624
SID507012,2809.7866
SID507038,2434.716
SID507073,3841.0015
SID507121,2162.477
SID507149,3560.9907
SID507153,2821.4392
SID507315,3049.3274
SID507355,2120.159
SID507430,1722.5404
SID507548,2484.4998
SID507566,3170.541
SID507642,2750.6938
SID507647,2110.5322
SID507887,3176.234
SID507927,2850.7026
SID507986,3735.0417
SID508087,2848.6416
SID508340,3907.1206
SID508367,2098.216
SID508465,2956.269
SID508481,5359.402
SID508529,2804.2285
SID508544,3438.225
SID508577,1796.4763
SID508624,7889.018
SID50863,1114.6844
SID508689,2545.9006
SID508719,3170.104
SID508775,3196.7554
SID508808,4254.9336
SID508813,2282.1277
SID508819,3465.5835
SID508980,2787.2927
SID508995,3392.893
SID509072,3627.802
SID509092,5787.2065
SID509098,2553.5815
SID509135,6665.212
SID509225,2144.349
SID509366,3673.7493
SID509397,2944.8867
SID509453,2681.594
SID509500,4222.8633
SID509567,2711.4172
SID509570,8018.0415
SID509575,1908.1434
SID509577,2184.4883
SID509578,2042.8888
SID509580,2162.1248
SID509604,3100.098
SID509639,3536.0195
SID509733,2586.509
SID509735,2558.4512
SID509742,2333.125
SID509758,7293.3696
SID509821,6612.0957
SID509831,2598.524
SID509844,2692.3662
SID509893,2683.3896
SID509938,2488.1855
SID509969,2385.0356
SID509980,4563.843
SID510050,3057.1177
SID510069,3029.806
SID510079,4174.9097
SID510142,2588.4407
SID510148,4421.317
SID510213,3883.1643
SID510333,3543.6665
SID510363,2665.6199
SID510396,2916.3894
SID510413,2290.0586
SID510495,2005.5386
SID510501,7371.019
SID510505,2562.0134
SID510600,2150.5452
SID510729,2401.6987
SID510789,2598.7344
SID510791,1925.5444
SID510902,4229.4707
SID510909,2961.307
SID511044,2770.703
SID511111,2597.125
SID511146,1665.9178
SID511165,2380.9597
SID511174,1805.5112
SID511176,1927.4705
SID511234,1914.5317
SID511284,3533.9448
SID511321,1731.6515
SID511377,5078.9995
SID511495,5275.3574
SID511506,2510.5564
SID511510,2641.6602
SID511643,3076.534
SID511689,2173.5662
SID511791,2255.2783
SID511819,2897.3748
SID511852,2945.8657
SID511887,2189.37
SID511893,1524.2589
SID511894,4587.0303
SID511908,3237.4182
SID511936,3214.831
SID511937,2715.3135
SID511946,4091.6692
SID511947,2342.579
SID511982,3362.0227
SID512028,3206.586
SID512086,3638.4722
SID512149,2938.6907
SID512199,2334.548
SID512276,1872.7122
SID512279,2389.6204
SID51229,3923.7876
SID512381,3132.3242
SID51252,3028.8728
SID512656,2823.661
SID512671,4078.7615
SID512763,3811.182
SID512867,2351.6475
SID512880,2805.917
SID512896,3966.1606
SID512980,3000.4702
SID513048,3911.377
SID513137,2069.6438
SID513254,2078.6306
SID513415,2916.683
SID513425,3148.523
SID513558,3638.187
SID513560,5326.1294
SID513595,1739.6312
SID51365,3246.0718
SID513691,2286.6833
SID513701,2836.68
SID513733,3012.358
SID513851,3232.411
SID514033,2487.3586
SID514136,3310.5125
SID51419,955.95496
SID514220,2080.9277
SID514232,4530.651
SID514380,2695.9607
SID514408,3280.0984
SID514438,2131.7542
SID51448,2427.946
SID51453,2710.1077
SID514567,2580.4026
SID514598,2491.3774
SID514622,2315.6042
SID514626,5749.716
SID514713,3430.0193
SID514911,3033.4443
SID514917,2975.236
SID514939,2959.4546
SID515009,3313.833
SID515085,2205.728
SID515088,3856.778
SID515104,1940.6393
SID515494,2353.699
SID515607,2147.4824
SID515612,2925.888
SID515631,2495.0588
SID515673,2111.1636
SID515688,3532.1099
SID515698,1782.9772
SID515757,2187.5723
SID515766,4442.0522
SID516046,1284.7234
SID516157,4396.419
SID516191,2597.8809
SID516290,2152.8105
SID516294,2152.8105
SID516295,2152.8105
SID51632,3186.6243
SID516362,3076.6333
SID516371,3876.777
SID516412,3591.345
SID516617,2981.215
SID516769,3227.8684
SID51680,2394.1746
SID516807,2782.9448
SID516918,3117.233
SID516952,2529.1436
SID517,6277.709
SID517000,2146.6904
SID517193,2420.1167
SID517265,2764.7146
SID517304,4615.312
SID517329,2226.2463
SID517440,3408.711
SID517583,3535.586
SID517598,2733.4473
SID517646,2366.892
SID517691,2937.1902
SID518190,2539.2576
SID518230,2549.409
SID518418,3308.4297
SID518462,3163.09
SID51850,2776.981
SID518514,2782.8145
SID51855,1535.709
SID518558,1633.1067
SID518604,4982.084
SID518750,3470.488
SID518824,1904.744
SID51893,2659.9692
SID51895,3022.735
SID519017,3706.2112
SID519033,2809.247
SID519035,2284.6235
SID519152,1955.6995
SID519153,2886.0227
SID519155,2933.8066
SID519160,2576.236
SID519252,2821.6277
SID519377,4567.135
SID519757,2422.8857
SID519803,4048.861
SID519844,3627.0405
SID519845,2612.2366
SID519861,2442.686
SID519870,712.57227
SID520002,5988.081
SID520018,2853.03
SID520457,5352.2134
SID520460,2321.116
SID520501,5306.742
SID520516,2331.1333
SID520529,2478.6125
SID520540,1947.5178
SID520567,3414.0227
SID520626,3562.1653
SID520666,3725.2627
SID520692,5084.2905
SID520762,4158.866
SID520867,2894.6365
SID520876,789.19226
SID521034,2221.3994
SID521046,3046.4526
SID521057,1978.212
SID521172,2487.0242
SID521226,2989.243
SID521251,5165.8267
SID521256,2246.6938
SID521266,2236.9683
SID521309,2590.014
SID521379,3148.1533
SID52140,2987.92
SID521771,2667.9011
SID521792,3001.217
SID521833,2569.0845
SID521841,2784.655
SID521864,2046.7031
SID521879,2053.2053
SID521919,3917.139
SID521991,2752.2786
SID522017,2794.3555
SID522201,5047.9365
SID522214,1717.0719
SID522417,2649.0269
SID522420,2670.992
SID522421,2749.0293
SID522425,2228.8672
SID522508,5622.5474
SID522514,4288.764
SID522689,2571.3
SID522791,3611.6353
SID522805,2848.9622
SID522879,6383.9683
SID522902,772.1075
SID52294,1841.6926
SID522940,2048.8655
SID523029,2560.5337
SID523041,4278.9927
SID523054,2978.2556
SID523151,2098.2305
SID523204,2484.3044
SID523308,5407.139
SID523386,3040.7517
SID523402,1927.747
SID523413,2534.83
SID523468,1777.0436
SID523525,2585.9314
SID52383,5521.8794
SID523874,2058.7961
SID523943,2589.4597
SID523944,2232.6653
SID523949,2548.38
SID523955,2213.9668
SID523988,2965.0803
SID524040,3335.639
SID52408,5653.7754
SID524133,2835.2915
SID524225,3551.1794
SID524276,2121.7031
SID524282,2035.918
SID524301,1474.8049
SID524325,5282.0376
SID52434,3662.475
SID524381,2946.2075
SID524429,4824.6694
SID524465,2578.9294
SID524534,2843.2056
SID524567,1770.776
SID524754,3815.6128
SID525022,2617.4346
SID525212,7259.3296
SID525223,6000.425
SID525295,2330.4014
SID525346,2357.1167
SID525359,2830.6626
SID525527,4059.683
SID525543,2669.7898
SID52560,2063.4043
SID525683,2105.5447
SID525722,2282.9924
SID525748,3980.308
SID525822,3725.7017
SID52588,3172.2478
SID525886,3481.332
SID525922,3595.1138
SID525932,2060.9062
SID525988,3005.9417
SID525993,3898.0845
SID526118,6112.432
SID52622,2334.9749
SID526240,3669.0688
SID526365,2744.4946
SID526433,3029.0757
SID526531,4301.0493
SID526601,1811.0317
SID526899,2496.331
SID526901,2095.312
SID526914,2936.629
SID527087,3443.4487
SID527118,3232.7493
SID527357,2734.8564
SID527425,3486.6213
SID527604,1742.9205
SID527614,2282.5825
SID527672,1910.2728
SID527760,4013.7559
SID527799,2517.3247
SID527809,2052.9028
SID527817,2082.6426
SID527913,3655.9116
SID527990,2463.1213
SID528004,3096.8325
SID52807,3058.584
SID528079,2403.5786
SID528330,2205.9421
SID528357,1960.8966
SID528417,2405.0732
SID528480,1044.5437
SID528484,1837.823
SID528498,4807.996
SID528500,4168.665
SID528742,2405.5994
SID528919,3787.1323
SID52895,4102.246
SID528950,1645.3478
SID528990,1729.4504
SID529061,2605.559
SID529077,3051.137
SID529118,3470.3408
SID529132,2613.1384
SID529314,4689.047
SID529329,2658.1682
SID529547,2809.0562
SID529758,2734.815
SID52976,3497.156
SID529795,2674.3071
SID529878,2922.0696
SID529980,4531.947
SID530014,2938.748
SID530063,3818.3523
SID530080,2487.3596
SID530113,2722.209
SID530128,2939.5422
SID530222,2425.6233
SID530240,2025.8461
SID530334,2120.0876
SID530471,4515.1606
SID530498,3486.621
SID530546,3343.832
SID530620,2343.0388
SID530797,2107.311
SID530807,1909.9291
SID530838,2252.0266
SID530898,4784.491
SID530972,3462.5837
SID531056,2413.0315
SID531146,3048.99
SID531242,2402.4592
SID53147,4440.8994
SID531485,3523.9731
SID531490,2841.43
SID531497,2539.79
SID531508,4530.2983
SID53153,2442.4956
SID5316,3073.9912
SID531621,3076.2183
SID531657,3195.1016
SID531705,2469.325
SID531717,2232.9634
SID531726,2422.126
SID531734,2346.0469
SID531767,3450.597
SID531877,3030.4248
SID531886,2350.7842
SID531970,2739.876
SID532032,1672.2845
SID532102,4398.2295
SID532125,2510.1042
SID532249,4223.3276
SID532657,1935.9075
SID532731,3024.552
SID532766,4460.7344
SID532780,3370.6638
SID532868,2945.5557
SID532910,2632.2559
SID533042,2028.6282
SID53307,2577.8616
SID533183,5624.006
SID533255,1897.3568
SID533260,2866.313
SID533269,2163.1145
SID533301,3868.627
SID533308,2325.4268
SID533359,3043.7214
SID533457,5621.033
SID533484,1740.0187
SID533870,3527.9956
SID533873,1680.8074
SID533997,2059.5618
SID534044,2020.0881
SID534073,4911.439
SID534134,3429.997
SID534256,3878.2551
SID534274,5410.1445
SID534333,4490.2817
SID534367,5048.2305
SID534381,2611.287
SID53440,2287.8184
SID534520,2299.8313
SID534733,1822.9658
SID534748,1662.6483
SID534884,4148.446
SID534909,2498.227
SID534935,2066.1394
SID535117,2663.9
SID535141,2409.693
SID53517,3503.8564
SID535209,3187.5088
SID535268,2325.147
SID535276,1209.891
SID535442,6834.584
SID535444,2356.1494
SID535509,3903.2974
SID535517,3510.3845
SID535525,2814.2302
SID535550,2632.898
SID535602,4570.309
SID535678,2492.1494
SID535684,2903.5112
SID535772,2701.1448
SID535828,5312.063
SID535938,2559.0269
SID535944,2807.479
SID536070,2091.7524
SID536123,3143.0793
SID536360,1856.2639
SID536432,3774.174
SID536512,7504.4146
SID536544,3094.655
SID536559,2115.5332
SID536584,2503.03
SID536636,2728.5278
SID536710,4692.4175
SID536889,2110.8662
SID53712,2198.5276
SID537379,3272.7754
SID537477,2968.1775
SID537508,3352.8198
SID537563,3227.789
SID537666,3378.6956
SID537722,2824.039
SID537825,3306.6997
SID538108,4099.8467
SID53815,3128.9194
SID538156,2169.1038
SID538446,2413.7324
SID538496,3417.1787
SID5385,3134.3667
SID53854,3883.053
SID538603,1396.5992
SID538625,4206.1216
SID538677,2562.5127
SID538678,2566.3098
SID538754,3929.1526
SID538800,2657.0576
SID538954,2432.1267
SID538972,2121.0586
SID539179,2712.9976
SID539223,1985.0153
SID539457,3495.8245
SID539566,2728.9314
SID539618,3163.8625
SID539716,2706.0889
SID539721,3118.0234
SID539735,3076.406
SID539825,2676.2322
SID539879,3252.8945
SID539991,3540.0305
SID54015,3238.1143
SID540179,2494.021
SID540183,2494.021
SID540226,2730.608
SID540276,3292.4348
SID540277,3011.594
SID540548,1018.1839
SID5406,3419.2488
SID540719,2724.5317
SID540887,3927.6497
SID540929,4505.4756
SID540940,4827.0737
SID540975,2740.7158
SID541019,2903.9111
SID541169,2589.7373
SID541181,2286.319
SID541184,3368.8218
SID541204,2431.3481
SID541220,1674.9631
SID541224,2497.9548
SID541303,5396.5205
SID5414,4496.2217
SID541454,3248.6187
SID541459,3878.2542
SID541565,2380.6792
SID541585,1690.4371
SID54160,2651.0864
SID541781,2337.9578
SID541877,3635.157
SID541878,2183.309
SID541941,1585.6312
SID541975,2944.8723
SID542081,2293.3694
SID542177,2791.3323
SID542246,3166.968
SID542283,2599.3225
SID542293,2690.9607
SID542340,3128.1892
SID542359,4806.748
SID542496,4819.3496
SID542538,2110.379
SID542561,3258.5103
SID542596,1849.4519
SID542636,2487.1802
SID542768,2119.4624
SID542805,2485.1985
SID543162,3646.457
SID543202,4882.3516
SID543209,1930.1786
SID543239,6153.7646
SID543250,2594.8098
SID543279,2967.683
SID54342,2391.487
SID543478,2615.7532
SID543627,2251.9307
SID543732,3706.256
SID543748,2565.453
SID543880,3269.5576
SID543882,2257.8193
SID543889,2221.7405
SID543919,3158.6748
SID543959,3599.2498
SID544024,3378.0642
SID54403,3385.3354
SID544047,2400.6157
SID544071,3012.9587
SID544100,4282.8315
SID544101,4451.4326
SID544185,3354.2634
SID544188,2125.2463
SID544286,2035.8582
SID544368,2751.804
SID544403,4284.731
SID544436,2595.6602
SID544439,2963.2607
SID544495,2356.6946
SID544501,4131.383
SID544596,3539.986
SID544752,2296.4775
SID544785,3521.1338
SID544887,1029.8314
SID544927,4012.98
SID545288,2948.9026
SID545310,3885.6375
SID545406,3153.5898
SID545444,1790.1669
SID545471,2383.014
SID545586,3648.388
SID545637,2944.4744
SID545653,2497.2202
SID545747,2945.631
SID545908,7035.49
SID545970,2201.0554
SID546248,3531.9832
SID546294,5690.066
SID546361,1889.1952
SID546396,2968.3904
SID546434,1796.2622
SID546537,3412.9648
SID546579,2865.5022
SID546600,2241.8855
SID546798,2985.2974
SID54680,3040.5808
SID546817,2808.0476
SID546824,3059.6165
SID546869,5743.1714
SID54687,2325.7092
SID546877,2725.0884
SID546913,2902.079
SID546944,2593.272
SID546950,3991.0435
SID547007,1946.2554
SID547059,3309.491
SID547227,3997.6455
SID547452,2968.3904
SID547461,2436.9004
SID547472,2199.2825
SID547503,2305.7026
SID547504,3985.878
SID547567,2227.791
SID547594,6146.498
SID547641,1740.0822
SID547642,2842.3293
SID547652,3997.9905
SID54766,2149.0315
SID54773,2459.1133
SID547765,3255.4766
SID547831,2637.741
SID54791,1680.5795
SID547948,4127.3047
SID548014,1750.9717
SID548019,3580.0315
SID548036,2745.714
SID548105,4398.1694
SID548214,2369.0679
SID548233,1691.8022
SID548564,3072.6697
SID548582,2218.532
SID548750,2731.2988
SID54886,3584.7732
SID548876,3026.2095
SID54888,2965.4893
SID548889,2056.5085
SID548940,1746.4337
SID549032,2250.3083
SID549045,1970.0028
SID549135,2966.3079
SID549211,3536.6301
SID549371,2307.5872
SID549396,3530.981
SID549406,2512.715
SID549488,1494.7194
SID549507,3107.9397
SID549559,3140.5247
SID549664,1605.8845
SID549665,2587.296
SID549781,2265.5972
SID549788,2769.9417
SID549823,3066.7869
SID549856,2423.3975
SID549924,2860.9512
SID550002,2364.1309
SID550062,2587.838
SID550173,4029.4224
SID550191,3868.2432
SID550208,3963.4937
SID550315,3694.3433
SID550337,2838.1267
SID5504,4754.787
SID550478,4368.7886
SID550503,2230.8425
SID550507,2588.6047
SID550586,3200.6165
SID550616,5819.506
SID550725,2463.606
SID550727,2463.606
SID550781,3063.3176
SID550893,3541.9233
SID550960,4428.926
SID551261,3548.04
SID551285,2596.385
SID551319,5011.466
SID551342,3509.7307
SID551347,3629.9873
SID551492,4980.688
SID55151,2170.8853
SID551641,2734.746
SID551805,2013.6443
SID551946,3306.2424
SID552053,2099.2117
SID552096,2978.4607
